"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2137",16.76,1,0,1,0,0,0,1,0,0
"2138",18.85,1,0,1,0,0,0,1,0,0
"2139",20.31,1,0,0,0,0,0,1,0,0
"2140",19.21,1,0,1,1,0,1,1,0,0
"2141",18.66,1,0,1,1,0,0,1,0,0
"2142",35.69,1,0,0,0,1,0,1,0,0
"2143",35.69,1,0,0,0,1,0,1,0,0
"2144",33.87,0,1,1,0,0,1,1,0,0
"2145",21.09,1,0,1,0,0,1,1,0,0
"2146",20.7,1,0,0,0,0,0,1,0,0
"2147",21.92,1,0,0,0,0,0,1,0,0
"2148",22.69,1,0,0,0,0,1,1,0,0
"2149",25.42,1,0,0,0,0,0,1,0,0
"2150",23.43,1,0,1,0,0,0,1,0,0
"2151",24.45,1,0,0,0,0,0,1,0,0
"2152",21.61,1,0,1,0,0,0,1,0,0
"2153",29.31,1,0,0,0,0,0,1,0,0
"2154",22.5,1,0,0,0,0,0,1,0,0
"2155",21.45,1,0,1,0,0,0,1,0,0
"2156",22.38,1,0,0,0,0,0,1,0,0
"2157",39.28,1,0,0,0,0,0,1,0,0
"2158",25.52,1,0,0,0,0,0,1,0,0
"2159",23.86,1,0,0,0,0,0,1,0,0
"2160",21.12,1,0,1,0,0,1,1,0,0
"2161",21.45,1,0,1,0,0,0,1,0,0
"2162",23.12,1,0,1,0,0,0,1,0,0
"2163",23.2,1,0,1,0,0,0,1,0,0
"2164",22.09,0,0,0,0,0,0,1,0,0
"2165",32.3,1,0,1,0,0,0,1,0,0
"2166",24.73,0,0,0,0,1,0,1,0,0
"2167",19.57,1,0,1,0,0,1,1,1,0
"2168",29.63,1,0,1,0,0,1,1,0,0
"2169",24.34,1,0,0,0,0,0,1,0,0
"2170",23.32,1,0,1,0,0,1,1,0,0
"2171",15.23,1,0,0,0,0,0,1,1,0
"2172",28.77,1,0,1,0,0,0,1,0,0
"2173",27.09,0,0,0,1,0,1,1,0,0
"2174",29.4,1,0,0,0,0,0,1,0,0
"2175",23.51,0,1,0,0,1,1,1,0,0
"2176",24.48,0,1,1,0,0,1,1,1,0
"2177",17.15,1,0,0,0,0,0,1,0,0
"2178",20.34,1,0,1,0,0,0,1,0,0
"2179",23.49,1,0,0,0,0,0,1,0,0
"2180",25.34,1,0,1,0,0,1,1,0,0
"2181",21.58,1,0,0,0,0,0,1,0,0
"2182",20.46,0,0,0,0,0,0,1,0,0
"2183",18.92,1,0,1,0,0,1,1,0,0
"2184",26.57,1,0,0,0,0,0,1,0,0
"2185",23.75,1,0,0,0,1,0,1,0,0
"2186",17.62,1,0,0,0,0,0,1,0,0
"2187",30.26,0,0,1,1,1,1,1,0,0
"2188",18.86,0,1,0,0,0,0,1,1,0
"2189",20.4,0,0,1,0,0,0,1,1,0
"2190",21.94,1,0,1,1,0,1,1,1,0
"2191",17.3,0,0,1,1,0,1,1,1,0
"2192",22.19,1,0,1,0,0,0,1,0,0
"2193",21.4,1,0,1,0,0,0,1,0,0
"2194",20.33,1,0,0,0,0,1,1,0,0
"2195",22.37,1,0,1,0,0,1,1,0,0
"2196",21.09,1,0,1,0,0,0,1,0,0
"2197",23.22,1,0,1,0,0,0,1,0,0
"2198",21.02,1,0,1,0,0,0,1,0,0
"2199",45.04,1,0,0,0,0,0,1,0,0
"2200",21.69,0,0,0,1,0,1,1,1,0
"2201",28.93,1,0,1,0,0,0,1,0,0
"2202",23.31,1,0,0,0,0,0,1,0,0
"2203",22.57,0,1,0,0,0,0,1,0,0
"2204",20.3,1,0,1,1,0,1,1,0,0
"2205",18.26,1,0,0,0,0,0,1,0,0
"2206",22.4,0,0,0,1,0,1,1,1,0
"2207",22.59,1,0,0,0,0,0,1,0,0
"2208",19.39,1,0,1,0,0,1,1,0,0
"2209",21.84,0,0,1,0,0,1,1,0,0
"2210",32.08,1,0,0,0,0,1,1,0,0
"2211",28.78,1,0,1,1,0,0,1,0,0
"2212",25.21,1,0,1,1,0,0,1,0,0
"2213",28.58,1,0,1,0,0,0,1,0,0
"2214",24.61,1,0,0,0,0,0,1,0,0
"2215",27.67,1,0,1,0,0,0,1,0,0
"2216",20.09,0,1,0,0,0,0,1,0,0
"2217",18.04,1,0,0,0,0,0,1,0,0
"2218",18.79,0,0,0,0,0,0,1,0,0
"2219",20.23,1,0,1,0,0,0,1,0,0
"2220",23.22,1,0,0,0,0,0,1,0,0
"2221",19.67,1,0,0,0,0,1,1,0,0
"2222",19.74,1,0,0,0,0,0,1,0,0
"2223",26.19,1,0,1,0,0,0,1,0,0
"2224",26.75,1,0,1,0,0,1,1,0,0
"2225",24.54,1,0,1,0,1,1,1,1,0
"2226",20.37,1,0,0,0,0,0,1,0,0
"2227",17.79,1,0,0,0,0,0,1,0,0
"2228",18.73,1,0,1,0,0,0,1,0,0
"2229",29.52,1,0,0,0,0,0,1,0,0
"2230",24.49,1,0,0,0,0,0,1,0,0
"2231",19.39,0,1,1,0,0,1,1,1,0
"2232",22.04,1,0,0,1,0,0,1,0,0
"2233",20.93,0,0,1,1,0,0,1,0,0
"2234",20.57,0,1,0,0,0,1,1,0,0
"2235",21.4,1,0,1,0,0,0,1,0,0
"2236",22.46,1,0,1,0,0,0,1,0,0
"2237",41.76,1,0,1,1,0,0,1,0,0
"2238",20.94,1,0,1,1,0,0,1,0,0
"2239",23.18,1,0,1,0,0,1,1,0,0
"2240",26.27,1,0,0,0,0,0,1,0,0
"2241",21.92,1,0,0,0,0,0,1,0,0
"2242",28.66,1,0,0,1,0,1,1,1,0
"2243",36.41,1,0,0,1,0,1,1,0,0
"2244",30.92,1,0,1,1,0,0,1,0,0
"2245",18.6,1,0,1,0,0,1,1,0,0
"2246",19.68,1,0,0,1,0,0,1,0,0
"2247",24.38,1,0,0,0,0,0,1,0,0
"2248",24.19,1,0,0,0,0,0,1,0,0
"2249",19.16,1,0,0,0,0,0,1,0,0
"2250",19.4,1,0,0,0,0,0,1,0,0
"2251",19.55,1,0,1,1,0,0,1,0,0
"2252",19.15,1,0,1,0,0,0,1,0,0
"2253",28.21,1,0,1,0,0,1,1,0,0
"2254",48.12,1,0,1,0,0,0,1,0,0
"2255",19.18,0,1,0,0,0,0,1,0,0
"2256",20.49,1,0,0,0,0,0,1,0,0
"2257",21.14,1,0,1,0,0,0,1,0,0
"2258",20.04,0,0,0,1,0,1,1,0,0
"2259",19.82,1,0,0,0,0,1,1,0,0
"2260",24.9,0,0,0,0,0,1,1,0,0
"2261",25.57,1,0,1,1,0,1,1,0,0
"2262",23.38,1,0,0,0,0,0,1,0,0
"2263",26.21,1,0,0,0,0,0,1,0,0
"2264",23.5,1,0,0,0,0,0,1,0,0
"2265",24.94,1,0,1,0,0,0,1,0,0
"2266",21.55,1,0,0,0,0,0,1,0,0
"2267",21.85,1,0,1,0,0,0,1,0,0
"2268",19.37,0,0,0,0,0,1,1,0,0
"2269",15.07,0,0,0,0,0,0,1,0,0
"2270",23.67,1,0,1,0,0,1,1,1,0
"2271",22.47,1,0,1,0,0,0,1,0,0
"2272",32.12,0,1,1,1,0,1,1,0,0
"2273",20.58,0,0,1,1,0,1,1,1,0
"2274",21.03,1,0,1,0,0,0,1,0,0
"2275",33.7,0,1,0,0,1,0,1,0,0
"2276",20.47,0,0,0,1,0,0,1,0,0
"2277",26.18,0,0,0,0,0,0,1,0,0
"2278",15.86,1,0,0,0,0,0,1,0,0
"2279",35.95,1,0,0,0,0,0,1,0,0
"2280",20.5,1,0,0,0,0,0,1,0,0
"2281",22.51,1,0,0,0,0,0,1,0,0
"2282",17.17,1,0,0,0,0,0,1,0,0
"2283",19.13,1,0,0,0,0,0,1,0,0
"2284",18.71,1,0,1,0,0,0,1,0,0
"2285",27.53,1,0,0,0,0,0,1,0,0
"2286",21.34,1,0,0,0,0,0,1,0,0
"2287",21.26,1,0,0,0,1,0,1,0,0
"2288",28.87,1,0,0,1,0,1,1,0,0
"2289",23.54,0,0,0,0,0,0,1,0,0
"2290",29.42,1,0,1,0,0,0,1,0,0
"2291",26.43,1,0,1,0,0,0,1,0,0
"2292",32.85,1,0,1,0,0,1,1,0,0
"2293",20.44,1,0,0,1,0,0,1,0,0
"2294",22.78,0,1,0,0,0,0,1,0,0
"2295",37.11,0,1,0,0,0,0,1,0,0
"2296",24.51,1,0,0,0,0,0,1,0,0
"2297",32.76,1,0,1,0,0,0,1,0,0
"2298",21.6,1,0,0,0,1,1,1,0,0
"2299",21.48,1,0,0,0,1,1,1,1,0
"2300",21.59,1,0,1,0,0,0,1,0,0
"2301",25.08,1,0,1,0,1,1,1,1,0
"2302",23.7,1,0,1,0,0,0,1,0,0
"2303",27.62,1,0,1,0,0,0,1,0,0
"2304",30.76,1,0,1,1,0,0,1,0,0
"2305",24.73,1,0,0,0,0,0,1,0,0
"2306",48.5,1,0,0,0,0,0,1,0,0
"2307",26.18,1,0,1,0,0,0,1,0,0
"2308",22.32,1,0,0,0,0,0,1,0,0
"2309",20.73,0,0,0,0,0,0,1,0,0
"2310",47.22,1,0,0,0,0,1,1,0,0
"2311",23.24,1,0,0,0,0,1,1,0,0
"2312",20.02,1,0,1,0,0,0,1,0,0
"2313",20.82,1,0,1,0,0,0,1,0,0
"2314",32.51,1,0,1,0,0,0,1,0,0
"2315",16.01,1,0,0,0,0,0,1,0,0
"2316",17.91,1,0,0,1,0,0,1,0,0
"2317",19.75,0,1,0,0,0,1,1,0,0
"2318",17.81,1,0,1,0,0,0,1,0,0
"2319",20.49,0,1,1,0,0,0,1,0,0
"2320",20.16,1,0,1,0,0,0,1,0,0
"2321",16.54,1,0,0,0,0,0,1,0,0
"2322",22.9,1,0,1,0,0,0,1,0,0
"2323",27.58,1,0,1,0,0,0,1,0,0
"2324",22.34,1,0,0,0,0,0,1,0,0
"2325",22.93,1,0,0,0,0,0,1,0,0
"2326",21.38,1,0,0,0,0,1,1,0,0
"2327",36.1,0,0,1,0,0,0,1,1,0
"2328",18.26,1,0,0,0,0,0,1,0,0
"2329",22.3,1,0,0,0,0,1,1,1,0
"2330",23.98,1,0,0,0,0,0,1,0,0
"2331",19.73,0,0,1,0,0,0,1,0,0
"2332",27.75,1,0,1,0,0,0,1,0,0
"2333",24.52,0,0,0,0,0,0,1,0,0
"2334",19.67,1,0,0,0,0,0,1,0,0
"2335",31.44,1,0,1,0,0,0,1,0,0
"2336",24.84,1,0,0,0,0,0,1,0,0
"2337",24.95,0,1,1,0,0,0,1,0,0
"2338",41.51,1,0,0,0,0,1,1,0,0
"2339",25.36,0,0,0,0,0,0,1,0,0
"2340",19.96,1,0,1,0,0,1,1,0,0
"2341",16.91,1,0,0,0,0,0,1,0,0
"2342",18.88,1,0,1,0,0,1,1,1,0
"2343",29.54,1,0,1,0,0,1,1,1,0
"2344",21.34,1,0,1,0,0,1,1,1,0
"2345",29.23,1,0,1,0,0,1,1,1,0
"2346",28.54,1,0,0,0,0,1,1,1,1
"2347",31.95,1,0,0,0,1,0,1,1,0
"2348",33.76,1,0,1,0,0,1,1,0,0
"2349",28.73,1,0,1,0,0,0,1,0,0
"2350",33.68,0,1,1,0,0,0,1,0,0
"2351",26.92,1,0,1,0,0,0,1,0,0
"2352",21.49,1,0,0,0,0,0,1,0,0
"2353",20.67,0,0,1,0,0,0,1,0,0
"2354",21.38,1,0,1,0,0,0,1,0,0
"2355",39.46,1,0,0,0,1,0,1,0,0
"2356",21.2,1,0,1,0,0,0,1,0,0
"2357",25.95,1,0,0,0,0,0,1,0,0
"2358",21.23,1,0,1,0,0,0,1,0,0
"2359",22.89,0,0,0,0,0,0,1,0,0
"2360",20.9,1,0,1,0,0,1,1,1,0
"2361",20.81,1,0,0,0,0,1,1,0,1
"2362",24.96,1,0,1,0,0,0,1,0,0
"2363",19.72,1,0,1,0,0,0,1,0,0
"2364",20.05,1,0,1,0,0,0,1,0,0
"2365",23.18,1,0,1,0,0,0,1,0,0
"2366",21.98,1,0,0,0,0,0,1,0,0
"2367",31.81,1,0,0,0,0,0,1,0,0
"2368",21.69,1,0,0,0,0,0,1,0,0
"2369",33.92,1,0,1,1,0,0,1,0,0
"2370",17.64,1,0,0,0,0,0,1,0,0
"2371",18.54,1,0,1,0,0,0,1,0,0
"2372",24.67,1,0,0,0,0,0,1,0,0
"2373",17.38,1,0,0,0,0,0,1,0,0
"2374",20.83,1,0,1,0,0,0,1,0,0
"2375",21.98,1,0,0,0,0,0,1,0,0
"2376",21.99,1,0,1,0,0,0,1,0,0
"2377",29.94,1,0,0,1,0,1,1,0,0
"2378",29.94,1,0,0,1,1,1,1,0,0
"2379",22.05,1,0,0,1,1,1,1,0,0
"2380",32.64,0,1,1,0,0,0,1,0,0
"2381",29.43,1,0,1,0,0,0,1,0,0
"2382",22.14,0,0,1,0,0,0,1,0,0
"2383",19.27,1,0,0,0,0,1,1,0,0
"2384",27.12,0,0,0,0,0,1,1,1,0
"2385",20.92,1,0,1,0,0,0,1,0,0
"2386",23.3,1,0,0,1,1,1,1,1,0
"2387",18.8,0,1,0,1,0,1,1,1,0
"2388",23.77,1,0,0,0,1,0,1,0,0
"2389",22.05,0,1,0,0,0,0,1,0,0
"2390",29.37,1,0,0,1,0,0,1,0,0
"2391",20.47,1,0,1,1,0,0,1,0,0
"2392",20.58,1,0,0,0,0,0,1,0,0
"2393",22.66,1,0,0,0,0,0,1,0,0
"2394",37.78,1,0,1,0,0,1,1,0,0
"2395",43.25,1,0,1,1,1,1,1,0,0
"2396",24.12,0,0,0,0,0,1,1,0,0
"2397",35.51,1,0,1,1,1,0,1,0,0
"2398",19.08,0,1,1,0,0,1,1,0,0
"2399",20.96,1,0,1,0,0,1,1,0,0
"2400",22.26,1,0,0,0,0,0,1,0,0
"2401",21.03,1,0,1,0,0,0,1,0,0
"2402",31.03,1,0,0,0,0,0,1,0,0
"2403",28.03,1,0,1,1,0,1,1,1,0
"2404",29.8,0,1,0,0,0,0,1,0,0
"2405",31.33,1,0,0,1,0,1,1,1,0
"2406",26.83,1,0,0,0,0,1,1,0,0
"2407",44.71,0,1,0,0,0,1,1,0,0
"2408",26.47,1,0,0,0,0,1,1,1,0
"2409",22.03,1,0,0,0,0,0,1,0,0
"2410",28.72,1,0,0,0,1,0,1,0,0
"2411",22.76,1,0,0,0,0,1,1,0,0
"2412",25.07,1,0,0,0,0,1,1,1,0
"2413",21.91,1,0,0,0,0,0,1,1,0
"2414",31.2,1,0,0,1,0,0,1,0,0
"2415",30.57,1,0,1,0,0,0,1,0,0
"2416",25.03,1,0,1,0,0,0,1,0,0
"2417",20.62,1,0,1,0,0,1,1,0,0
"2418",20.06,1,0,0,0,0,1,1,0,0
"2419",54.38,1,0,1,0,0,0,1,0,0
"2420",17.52,0,1,0,0,1,0,1,0,0
"2421",25.8,1,0,0,0,0,1,1,0,0
"2422",18.1,1,0,1,0,0,1,1,0,0
"2423",17.28,1,0,0,1,1,0,1,0,0
"2424",21.59,1,0,1,1,0,0,1,0,0
"2425",19.16,1,0,1,0,0,0,1,0,0
"2426",22.26,0,0,0,0,0,1,1,0,0
"2427",21.15,0,0,0,0,1,1,1,0,0
"2428",16.89,1,0,0,0,0,0,1,0,0
"2429",18.5,1,0,1,0,0,0,1,0,0
"2430",32.92,1,0,1,0,0,0,1,0,0
"2431",25.82,1,0,0,0,0,0,1,0,0
"2432",26.62,1,0,1,0,0,0,1,0,0
"2433",22.43,1,0,1,0,0,1,1,0,0
"2434",21.48,1,0,0,0,0,1,1,1,0
"2435",18.51,1,0,1,0,0,0,1,0,0
"2436",19.19,1,0,0,0,0,0,1,0,0
"2437",32.9,1,0,1,0,0,0,1,0,0
"2438",19.83,1,0,1,0,0,0,1,0,0
"2439",21.18,1,0,0,0,0,0,1,0,0
"2440",19.63,1,0,1,0,0,0,1,0,0
"2441",17.23,1,0,1,0,0,0,1,0,0
"2442",41.05,0,1,0,1,0,1,1,0,1
"2443",24.83,1,0,1,0,0,1,1,1,0
"2444",36.92,1,0,1,0,0,0,1,0,0
"2445",42.12,1,0,1,0,0,1,1,0,1
"2446",19.85,1,0,1,0,0,0,1,0,0
"2447",17.38,1,0,0,0,0,0,1,0,0
"2448",19.32,1,0,0,0,0,0,1,0,0
"2449",18.74,1,0,1,0,0,0,1,0,0
"2450",26.97,1,0,1,0,0,0,1,0,0
"2451",50.35,1,0,0,1,1,1,1,1,0
"2452",42.34,1,0,0,1,0,1,1,0,0
"2453",30.57,1,0,0,0,0,0,1,0,0
"2454",22.98,1,0,0,0,0,0,1,0,0
"2455",52.42,1,0,1,0,0,1,1,0,0
"2456",33.36,1,0,1,0,0,0,1,0,0
"2457",23.04,1,0,1,0,0,0,1,0,0
"2458",25.3,1,0,0,0,0,0,1,0,0
"2459",23,0,0,1,0,0,1,1,0,0
"2460",49.66,1,0,1,0,0,1,1,0,0
"2461",26.69,0,1,1,0,0,1,1,0,0
"2462",19.13,0,1,1,0,0,0,1,0,0
"2463",14.8,1,0,0,0,0,0,1,0,0
"2464",19.99,1,0,1,1,0,0,1,0,0
"2465",19.29,1,0,1,1,0,0,1,0,0
"2466",21.2,1,0,1,0,0,1,1,0,0
"2467",26.14,1,0,1,0,0,1,1,0,0
"2468",15.7,1,0,1,0,0,0,1,0,0
"2469",18.69,1,0,1,0,0,0,1,0,0
"2470",16.67,1,0,0,0,0,1,1,0,0
"2471",19.43,1,0,0,0,0,0,1,0,0
"2472",20.78,1,0,0,0,1,0,1,0,0
"2473",18.58,1,0,1,0,0,0,1,0,0
"2474",21.42,1,0,1,0,0,0,1,0,0
"2475",27.87,0,0,0,1,1,0,1,1,0
"2476",16.21,1,0,1,1,0,0,1,0,0
"2477",19.33,1,0,0,0,0,0,1,0,0
"2478",21.41,0,0,0,0,0,0,1,0,0
"2479",18.25,1,0,0,0,0,0,1,0,0
"2480",24.36,1,0,1,0,0,0,1,0,0
"2481",23.5,1,0,0,0,0,0,1,0,0
"2482",21.2,1,0,0,0,0,0,1,0,0
"2483",22.51,1,0,1,0,0,0,1,0,0
"2484",30.05,1,0,1,0,0,0,1,0,0
"2485",17.64,1,0,0,0,0,0,1,0,0
"2486",20.18,1,0,0,0,0,1,1,0,0
"2487",35.18,1,0,1,1,0,1,1,0,0
"2488",17.45,1,0,0,0,0,1,1,1,0
"2489",21.92,0,1,0,0,1,1,1,1,0
"2490",20.65,1,0,0,1,1,1,1,0,0
"2491",23.52,1,0,0,0,0,1,1,0,0
"2492",21.53,1,0,1,0,0,1,1,0,0
"2493",27.98,1,0,1,0,0,1,1,0,0
"2494",18.15,1,0,0,0,1,1,1,1,0
"2495",37.04,1,0,0,1,0,1,1,0,0
"2496",23.78,1,0,0,0,0,1,1,0,1
"2497",24.07,1,0,1,0,0,1,1,0,0
"2498",35.74,1,0,1,0,0,1,1,0,0
"2499",15.76,1,0,1,0,0,0,1,0,0
"2500",25.96,1,0,0,0,0,0,1,0,0
"2501",17.55,1,0,0,0,0,1,1,0,0
"2502",15.25,1,0,0,0,0,0,1,0,0
"2503",21.18,1,0,0,0,0,0,1,0,0
"2504",21.16,0,0,0,0,0,1,1,1,0
"2505",19.46,1,0,1,0,0,0,1,0,0
"2506",23.07,1,0,1,0,0,0,1,0,0
"2507",25.37,1,0,1,0,0,0,1,0,0
"2508",22.02,1,0,1,0,0,0,1,0,0
"2509",21.41,1,0,0,0,0,0,1,1,0
"2510",21.77,1,0,0,0,0,0,1,0,0
"2511",21.59,1,0,0,0,0,0,1,0,0
"2512",21.96,1,0,0,0,0,0,1,0,0
"2513",22.25,0,0,0,0,0,0,1,0,0
"2514",27.64,1,0,0,0,0,1,1,0,0
"2515",25.37,1,0,0,0,0,0,1,0,0
"2516",21.4,0,0,0,0,0,0,1,1,0
"2517",24.46,1,0,0,0,0,0,1,0,0
"2518",21.31,1,0,0,0,0,0,1,0,0
"2519",19.7,1,0,0,0,0,0,1,0,0
"2520",26.11,1,0,0,0,0,0,1,0,0
"2521",21.52,1,0,0,0,1,1,1,0,0
"2522",48.11,1,0,1,0,1,0,1,0,0
"2523",45.43,1,0,0,0,0,0,1,0,0
"2524",31.25,1,0,1,0,0,1,1,0,0
"2525",18.55,1,0,0,0,0,0,1,0,0
"2526",31.01,1,0,0,1,0,1,1,0,0
"2527",18.54,1,0,0,0,0,0,1,0,0
"2528",34.04,1,0,0,0,0,0,1,0,0
"2529",30.95,1,0,1,0,0,0,1,0,0
"2530",23.85,1,0,1,0,0,0,1,0,0
"2531",17.39,1,0,0,0,0,0,1,0,0
"2532",20.46,1,0,0,0,0,0,1,0,0
"2533",18.52,1,0,0,0,0,0,1,0,0
"2534",20.76,1,0,0,0,0,0,1,0,0
"2535",17.06,1,0,0,0,0,0,1,0,0
"2536",18.88,0,1,0,0,0,0,1,0,0
"2537",20.68,1,0,1,0,0,0,1,0,0
"2538",20.3,1,0,1,0,0,0,1,0,0
"2539",22.43,0,1,1,0,0,0,1,0,0
"2540",20.6,0,1,1,0,0,0,1,0,0
"2541",23.4,1,0,1,0,0,0,1,0,0
"2542",20.77,1,0,0,0,0,1,1,0,0
"2543",17.46,1,0,0,0,0,1,1,0,0
"2544",30.68,1,0,0,0,0,1,1,0,0
"2545",28.59,1,0,0,0,0,1,1,0,0
"2546",20.24,1,0,1,0,0,1,1,0,0
"2547",35.52,1,0,0,0,0,1,1,0,0
"2548",29.8,1,0,1,0,0,0,1,0,0
"2549",25.02,0,1,1,0,0,0,1,0,0
"2550",25.63,0,0,1,0,0,0,1,0,0
"2551",25.75,1,0,1,0,0,0,1,0,0
"2552",19.31,1,0,0,0,0,0,1,0,0
"2553",20.28,1,0,0,1,0,1,1,0,0
"2554",23.09,0,0,1,0,0,0,1,0,0
"2555",31.15,1,0,0,0,1,0,1,0,0
"2556",19.56,1,0,0,1,0,1,1,1,1
"2557",35.86,1,0,0,0,0,1,1,0,0
"2558",28.16,1,0,0,1,0,1,1,0,0
"2559",22.45,1,0,0,0,0,1,1,1,0
"2560",49.71,1,0,0,0,0,0,1,0,0
"2561",28.52,1,0,1,0,0,1,1,0,0
"2562",23.66,1,0,0,0,0,0,1,0,0
"2563",40.1,1,0,1,1,0,0,1,0,0
"2564",20.77,1,0,1,0,0,0,1,0,0
"2565",18.6,1,0,0,0,0,0,1,0,0
"2566",18.88,1,0,1,0,0,0,1,0,0
"2567",24.31,1,0,0,0,0,0,1,0,0
"2568",20.77,1,0,0,0,0,0,1,0,0
"2569",22.08,1,0,1,0,0,0,1,0,0
"2570",34.34,0,0,1,0,0,0,1,0,0
"2571",18.61,1,0,0,0,0,0,1,0,0
"2572",18.11,1,0,1,0,0,0,1,0,0
"2573",15.22,1,0,0,0,0,0,1,0,0
"2574",25.38,0,0,0,1,0,1,1,1,0
"2575",26.37,1,0,1,0,0,0,1,1,0
"2576",21.03,1,0,1,0,0,1,1,1,0
"2577",35.69,1,0,1,0,0,1,1,0,0
"2578",28.88,1,0,0,1,0,0,1,0,0
"2579",29.77,1,0,1,0,0,0,1,0,0
"2580",28.04,1,0,0,0,0,1,1,0,0
"2581",19.06,1,0,0,0,0,0,1,0,0
"2582",39.17,1,0,0,0,1,1,1,0,0
"2583",25.8,0,0,0,0,0,1,1,1,0
"2584",24.71,0,1,1,0,0,0,1,0,0
"2585",23.69,1,0,1,0,0,0,1,0,0
"2586",31.09,1,0,1,0,0,1,1,0,0
"2587",41.38,1,0,0,0,0,1,1,0,0
"2588",20.74,1,0,1,0,0,1,1,0,0
"2589",29.75,1,0,0,0,0,1,1,0,0
"2590",27.52,1,0,0,0,0,1,1,0,0
"2591",22.79,1,0,0,0,0,0,1,0,0
"2592",25.84,1,0,1,0,0,0,1,0,0
"2593",26.95,0,1,1,0,0,0,1,0,0
"2594",18.42,1,0,0,0,0,0,1,0,0
"2595",27.58,1,0,1,0,0,1,1,0,0
"2596",23.7,1,0,0,0,0,0,1,0,0
"2597",40.56,0,0,1,1,0,1,1,1,0
"2598",25.06,1,0,1,0,0,1,1,0,0
"2599",25.29,0,0,0,0,0,0,1,0,0
"2600",24.79,1,0,0,0,0,0,1,0,0
"2601",22.24,1,0,0,0,0,1,1,1,0
"2602",21.94,1,0,0,0,0,0,1,0,0
"2603",22.46,1,0,0,0,0,0,1,0,0
"2604",21.9,1,0,0,0,0,0,1,0,0
"2605",16.71,1,0,1,0,0,0,1,0,0
"2606",22.28,1,0,0,0,0,0,1,0,0
"2607",30.54,1,0,1,1,0,0,1,0,0
"2608",35.45,1,0,0,0,0,1,1,0,0
"2609",38.32,1,0,0,1,0,1,1,0,0
"2610",16.13,1,0,0,0,1,0,1,0,0
"2611",19.89,1,0,0,0,0,1,1,0,0
"2612",22.2,0,0,0,0,0,1,1,0,0
"2613",25.97,1,0,1,0,0,0,1,0,0
"2614",17.13,1,0,1,0,0,0,1,0,0
"2615",16.67,1,0,1,0,0,0,1,0,0
"2616",18.91,1,0,0,0,0,0,1,0,0
"2617",19.54,1,0,0,0,0,0,1,0,0
"2618",25.16,1,0,1,0,0,1,1,0,0
"2619",32.54,1,0,1,0,0,1,1,0,0
"2620",20.67,1,0,0,0,0,0,1,0,0
"2621",19.22,1,0,0,0,0,0,1,0,0
"2622",38.79,1,0,1,0,0,0,1,0,0
"2623",26.64,1,0,0,1,0,1,1,0,1
"2624",26.11,0,1,1,1,0,0,1,0,0
"2625",23.47,1,0,0,0,0,0,1,0,0
"2626",24.51,1,0,0,0,1,0,1,0,0
"2627",20.71,1,0,0,0,0,0,1,0,0
"2628",20.87,1,0,0,0,0,0,1,0,0
"2629",20.55,1,0,0,0,0,0,1,0,0
"2630",27.27,1,0,1,0,0,0,1,0,0
"2631",19.06,1,0,0,0,0,0,1,0,0
"2632",21.52,1,0,0,0,0,0,1,0,0
"2633",41.29,1,0,1,0,0,0,1,0,0
"2634",32.39,1,0,1,0,0,0,1,0,0
"2635",17.11,1,0,0,0,0,0,1,0,0
"2636",23.23,1,0,0,0,0,0,1,0,0
"2637",32.07,1,0,1,1,0,0,1,0,0
"2638",24.3,1,0,1,1,0,0,1,0,0
"2639",26.32,0,0,1,0,0,0,1,0,0
"2640",22.55,1,0,0,0,0,0,1,0,0
"2641",22.19,0,1,0,0,0,0,1,0,0
"2642",22.04,0,0,0,0,0,0,1,0,0
"2643",20.27,1,0,1,0,0,0,1,0,0
"2644",20.62,1,0,1,1,0,0,1,0,0
"2645",31.15,1,0,1,0,0,1,1,0,0
"2646",22.71,1,0,1,0,0,0,1,0,0
"2647",26.24,1,0,1,0,0,0,1,0,0
"2648",32.41,1,0,1,0,0,0,1,0,0
"2649",20.82,1,0,1,1,0,0,1,0,0
"2650",25.52,1,0,1,0,0,0,1,0,0
"2651",23.3,1,0,1,1,0,0,1,0,0
"2652",19.16,1,0,0,1,0,0,1,0,0
"2653",24.2,1,0,1,0,0,1,1,0,0
"2654",28.26,1,0,0,1,0,1,1,0,0
"2655",17.33,1,0,0,0,0,0,1,0,0
"2656",19.94,1,0,0,0,0,1,1,0,0
"2657",21.98,1,0,0,0,0,0,1,0,0
"2658",29.21,1,0,1,1,0,0,1,0,0
"2659",22.47,1,0,0,0,0,0,1,0,0
"2660",18,0,0,1,0,0,0,1,0,0
"2661",26.2,1,0,0,0,1,1,1,1,0
"2662",18.5,1,0,1,0,0,0,1,0,0
"2663",16.11,1,0,0,0,0,0,1,0,0
"2664",21.23,0,1,1,1,0,0,1,0,0
"2665",21.63,1,0,0,1,0,1,1,0,0
"2666",27.71,1,0,0,0,0,1,1,0,0
"2667",19.66,1,0,0,0,0,0,1,0,0
"2668",21.68,1,0,1,0,0,1,1,0,0
"2669",23.48,1,0,0,0,0,1,1,0,0
"2670",36.98,1,0,0,0,0,1,1,1,0
"2671",22.94,1,0,0,0,0,1,1,0,0
"2672",37.9,1,0,0,0,0,1,1,0,0
"2673",23.03,1,0,1,1,1,0,1,0,0
